assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2005-08-30,0,0,False,True,0,0,0,0,0,626844,None,,0,0,-1,1,0.0,748,325,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Milan,0.0,723,308,0,0,0,False,0.0,752,325,546,False,0.0,752,325,0,has joined Cracovia on loan for the rest of the season.,2025-09-08T09:11:30.805435Z,49,339,211,p626844,0,0,None,0,,626844.jpg,0.0,752,325,0,0,190,False,0,0,[],Aleksić,0.0,682,289,False,None,0,0,u,0,17,56,2024-08-30,0.0,741,323,0,295,0,3361,1,0.0,0.0,Aleksić,0
4,2000-02-03,6,278,True,True,100,100,6,0.34,39,484420,3,,0,0,-1,1,446.9,17,17,156,8.91,2,,2,3,2.5,2.5,0,2.25,0.13,5.48,0.31,3.23,26.43,1.51,0.18,Enzo,2.5,165,70,19,1.09,2,False,93.4,46,34,547,False,348.4,87,26,1575,,2025-09-13T21:30:08.349570Z,49,328,203,p484420,0,1,2,0,,484420.jpg,3.5,118,50,71,0,73,False,0,0.0,[],Le Fée,1.0,185,64,False,None,18,1.03,a,46,17,56,2025-07-01,138.0,139,80,71,208556,4562,132991,6109,0.5,14.5,E.Le Fée,5
0,2003-04-24,0,28,True,True,100,100,0,0.0,4,461199,None,,0,0,-1,1,19.9,364,186,16,8.47,3,,0,3,1.0,1.0,1,0.24,0.13,0.69,0.37,0.45,3.83,2.03,0.24,Romaine,1.0,286,128,2,1.06,0,False,8.3,401,182,548,False,20.0,422,187,170,,2025-08-10T23:30:07.214806Z,49,323,198,p461199,0,0,None,0,,461199.jpg,0.9,479,225,10,0,241,False,0,0.0,[],Mundle,0.0,724,310,False,None,0,0.0,a,2,17,56,2024-02-01,46.0,291,154,7,792,27,1160,33,0.2,1.4,Mundle,1
0,2001-12-13,0,10,True,True,None,None,0,0.0,2,223336,None,,0,0,-2,2,1.4,436,211,2,13.85,None,,0,3,0.2,0.2,1,0.00,0.0,0.00,0.0,0.00,0.64,4.43,0.0,Dan,0.2,387,176,0,0.0,0,False,0.4,469,215,549,False,3.0,456,209,13,,None,48,357,221,p223336,0,0,None,0,,223336.jpg,1.0,461,214,0,0,241,False,0,0.0,[],Neil,0.0,629,253,False,None,0,0.0,a,0,17,56,2018-11-01,0.0,718,309,3,1887,34,4102,57,0.0,0.6,Neil,0
0,2000-02-09,0,0,True,True,None,None,0,0,0,215460,None,,0,0,-2,2,0.0,729,312,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ian,0.0,693,288,0,0,0,False,0.0,734,312,550,False,0.0,734,312,0,,None,48,353,220,p215460,0,0,None,0,,215460.jpg,0.0,734,312,0,0,48,False,0,0,[],Poveda-Ocampo,0.0,652,267,False,None,0,0,a,0,17,56,2024-07-24,0.0,717,308,0,839,15,2494,33,0.0,0.0,Poveda,0
0,2007-06-18,0,48,True,True,None,None,2,0.48,7,554197,None,,0,0,-3,3,48.4,309,173,27,6.48,None,,0,3,1.2,1.2,1,0.35,0.08,0.67,0.16,0.32,5.12,1.23,0.08,Chris,1.2,263,115,2,0.48,0,False,8.9,396,179,551,False,20.2,420,185,375,,None,47,383,238,p554197,0,0,None,0,,554197.jpg,1.5,385,171,14,0,241,False,0,0.0,[],Rigg,0.0,577,214,False,None,6,1.44,a,6,17,56,2022-12-31,21.0,347,180,15,5143,95,8058,157,0.3,3.2,Rigg,0
0,2004-12-17,0,190,True,True,100,0,5,0.32,50,577669,None,,0,0,-1,1,155.6,148,102,118,7.51,None,,0,3,0.5,0.0,0,0.75,0.05,0.99,0.07,0.24,20.09,1.28,0.02,Noah,0.5,337,151,17,1.08,0,False,35.3,253,126,552,False,159.4,242,105,1414,,2025-12-13T14:30:11.905086Z,49,337,209,p577669,0,0,None,0,,577669.jpg,2.3,271,119,48,0,50,False,0,0.0,[],Sadiki,0.0,586,219,False,None,16,1.02,a,20,17,56,2025-07-04,37.0,304,159,37,7942,67,10352,81,0.1,7.6,Sadiki,4
2,2005-05-09,5,148,True,True,0,0,5,0.51,11,549912,None,,0,0,-1,1,126.7,173,116,53,5.41,None,,0,3,0.0,0.0,0,0.49,0.05,1.67,0.17,1.19,13.55,1.38,0.12,Chemsdine,0.5,336,150,8,0.82,2,False,37.3,239,119,553,False,128.4,272,120,881,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,2025-12-13T14:30:11.920590Z,49,335,207,p549912,0,0,None,0,,549912.jpg,3.2,156,67,35,0,145,False,0,0.0,[],Talbi,0.1,417,139,False,None,9,0.92,n,7,17,56,2025-07-09,123.0,157,93,51,55591,14,67376,366,0.1,10.4,Talbi,0
0,2003-07-31,0,0,True,True,None,None,0,0,0,477851,None,,0,0,-2,2,0.0,604,225,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Abdoullah,0.0,552,191,0,0,0,False,0.0,610,222,554,False,0.0,606,220,0,,None,43,577,336,p477851,0,0,None,0,,477851.jpg,0.0,617,229,0,0,73,False,0,0,[],Ba,0.4,275,94,False,None,0,0,a,0,17,56,2022-08-31,0.0,573,210,0,77103,197,68608,1007,0.0,0.0,Ba,0
0,1995-04-15,0,0,False,True,0,0,0,0,0,171422,None,,0,0,0,0,0.0,654,256,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alan,0.0,609,223,0,0,0,False,0.0,661,255,555,False,0.0,658,253,0,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T13:31:41.354124Z,45,402,245,p171422,0,0,None,0,,171422.jpg,0.0,664,258,0,0,104,False,0,0,[],Browne,0.0,632,256,False,None,0,0,u,0,17,56,2024-07-11,0.0,630,246,0,1291,0,9709,14,0.0,0.0,Browne,0
0,2002-01-15,0,0,False,True,0,0,0,0,0,458297,None,,0,0,0,0,0.0,668,263,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Pierre,0.0,623,231,0,0,0,False,0.0,672,262,556,False,0.0,669,260,0,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,45,424,253,p458297,0,0,None,0,,458297.jpg,0.0,675,265,0,0,73,False,0,0,[],Ekwah Elimby,0.0,746,322,False,None,0,0,u,0,17,56,2023-01-23,0.0,647,254,0,0,0,1783,5,0.0,0.0,Ekwah,0
0,2004-12-25,0,0,True,True,None,None,0,0,0,547410,None,,0,0,-2,2,0.0,614,231,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harrison,0.0,563,197,0,0,0,False,0.0,619,228,557,False,0.0,616,226,0,,None,43,598,345,p547410,0,0,None,0,,547410.jpg,0.0,626,235,0,0,241,False,0,0,[],Jones,0.1,540,193,False,None,0,0,a,0,17,56,2024-01-01,0.0,584,217,0,6288,70,8691,133,0.0,0.0,H.Jones,0
0,2001-02-11,0,0,True,True,None,None,0,0,0,493837,None,,0,0,-2,2,0.0,606,227,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jay,0.0,555,193,0,0,0,False,0.0,612,224,558,False,0.0,609,222,0,,None,43,584,339,p493837,0,0,None,0,,493837.jpg,0.0,619,231,0,0,241,False,0,0,[],Matete,0.2,356,118,False,None,0,0,a,0,17,56,2022-01-31,0.0,575,212,0,30620,388,37932,695,0.0,0.0,Matete,0
0,2003-05-11,0,0,False,True,0,0,0,0,0,500696,None,,0,0,-1,1,0.0,635,244,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nectarios,0.0,589,210,0,0,0,False,0.0,640,241,559,False,0.0,637,239,0,has joined Minnesota United permanently.,2025-09-22T21:19:57.157510Z,44,535,319,p500696,0,0,None,0,,500696.jpg,0.0,646,247,0,0,13,False,0,0,[],Triantis,0.0,628,252,False,None,0,0,u,0,17,56,2023-07-01,0.0,608,231,0,2951,0,8465,19,0.0,0.0,Triantis,0
0,2000-08-27,7,166,True,True,100,75,4,0.37,13,437505,None,,-1,1,-3,3,22.2,357,42,36,3.34,None,,1,4,0.5,0.4,0,0.06,0.01,3.45,0.32,3.39,15.56,1.44,0.31,Wilson,0.5,339,40,13,1.21,4,False,52.6,160,18,560,False,160.4,241,20,970,,2026-01-04T21:30:13.190592Z,52,213,46,p437505,0,0,None,0,,437505.jpg,2.6,237,23,16,0,73,False,0,0.0,[],Isidor,1.7,147,21,False,None,11,1.02,a,7,17,56,2025-02-01,345.0,36,15,50,931577,954,794589,19447,0.1,9.6,Isidor,1
0,2005-05-08,2,82,True,True,None,None,3,0.55,5,564406,None,,0,0,-3,3,39.4,328,39,16,2.93,None,,0,4,1.0,1.0,1,0.13,0.02,1.04,0.19,0.91,8.99,1.64,0.17,Eliezer,1.0,289,35,4,0.73,1,False,21.1,322,39,561,False,65.2,354,37,492,,None,52,220,48,p564406,0,0,3,0,,564406.jpg,1.9,327,32,9,0,200,False,0,0.0,[],Mayenda Dossou,0.5,245,39,False,None,5,0.91,a,2,17,56,2023-07-28,110.0,173,38,23,261862,533,298341,958,0.2,4.4,Mayenda,0
0,2004-06-19,0,0,True,True,None,None,0,0,0,611975,None,,0,0,-2,2,0.0,621,63,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ahmed,0.0,571,54,0,0,0,False,0.0,626,64,562,False,0.0,623,64,0,,None,43,608,85,p611975,0,0,None,0,,611975.jpg,0.0,633,64,0,0,157,False,0,0,[],Abdullahi,0.4,278,43,False,None,0,0,a,0,17,56,2024-08-31,0.0,592,63,0,43433,457,75184,848,0.0,0.0,Abdullahi,0
0,2003-08-11,0,0,False,True,0,0,0,0,0,551153,None,,0,0,-1,1,0.0,641,68,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luís Hemir,0.0,595,59,0,0,0,False,0.0,647,69,563,False,0.0,644,69,0,has joined Moreirense on loan for the rest of the season.,2025-09-22T21:17:57.534387Z,44,543,76,p551153,0,0,None,0,,551153.jpg,0.0,652,69,0,0,173,False,0,0,[],Silva Semedo,0.1,484,67,False,None,0,0,u,0,17,56,2023-07-01,0.0,615,68,0,5979,0,20036,55,0.0,0.0,Luís Hemir,0
0,1998-10-25,0,0,False,True,0,0,0,0,0,440955,None,,0,0,-1,1,0.0,630,65,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nazarii,0.0,584,56,0,0,0,False,0.0,635,66,564,False,0.0,632,66,0,has joined Arka on loan for the rest of the season.,2025-09-05T08:56:38.449926Z,44,527,73,p440955,0,0,None,0,,440955.jpg,0.0,642,66,0,0,225,False,0,0,[],Rusyn,0.1,487,68,False,None,0,0,u,0,17,56,2023-09-01,0.0,603,65,0,3530,0,19860,51,0.0,0.0,Rusyn,0
5,1992-09-27,5,414,True,True,None,None,7,0.34,98,84450,1,,0,0,2,-2,413.9,24,23,232,11.15,1,,0,3,3.8,3.8,2,2.15,0.1,2.74,0.13,0.59,30.64,1.47,0.03,Granit,3.8,79,34,22,1.06,1,False,100.6,38,29,668,False,515.8,16,5,1872,,None,52,207,128,p84450,0,0,None,0,,84450.jpg,4.2,58,24,99,0,207,False,0,0.0,[],Xhaka,7.0,58,21,False,None,21,1.01,a,35,17,56,2025-07-30,77.0,237,131,88,1286130,19540,790432,29364,0.7,16.9,Xhaka,4
0,2003-01-17,9,407,True,True,None,None,7,0.33,20,498016,None,,0,0,4,-4,40.0,327,2,0,0.0,None,,3,1,5.2,5.2,2,0.04,0.0,0.04,0.0,0.00,31.20,1.49,0.0,Robin,5.2,27,2,22,1.05,0,False,63.2,119,1,670,True,593.2,7,2,1890,,None,49,330,13,p498016,0,0,None,1,,498016.jpg,4.5,42,1,214,0,152,False,73,3.48,[],Roefs,12.3,33,5,False,None,21,1.0,a,0,17,56,2025-08-01,0.0,739,83,95,1873156,92124,502178,17502,1.1,19.4,Roefs,2
0,1993-11-07,0,4,True,True,100,0,0,0.0,6,105717,None,,0,0,-1,1,20.1,362,130,10,7.2,None,,0,2,0.0,0.0,0,0.08,0.06,0.15,0.11,0.07,2.09,1.5,0.05,Arthur,0.0,432,164,2,1.44,0,False,4.9,418,152,678,False,21.8,416,159,125,,2025-12-13T14:30:12.161495Z,39,721,208,p105717,0,0,None,0,,105717.jpg,0.3,487,171,3,0,50,False,0,0.0,[],Masuaku,0.5,240,91,False,None,2,1.44,a,4,17,56,2025-08-10,7.0,384,142,1,52253,40,76043,802,0.0,0.3,Masuaku,1
1,1996-12-26,5,241,True,True,100,100,6,0.37,144,201895,None,,0,0,1,-1,61.6,279,90,162,9.93,None,,1,2,4.5,4.5,1,0.72,0.04,1.87,0.11,1.16,24.60,1.51,0.07,Omar,4.5,43,13,17,1.04,1,False,69.1,99,28,683,False,434.2,40,17,1469,,2025-10-23T13:30:08.702646Z,41,638,157,p201895,0,0,None,0,,201895.jpg,4.5,39,16,51,0,168,False,0,0.0,[],Alderete,6.4,64,20,False,None,16,0.98,a,18,17,56,2025-08-12,192.0,96,14,77,1328978,24540,691295,14183,1.1,18.8,Alderete,3
2,1997-11-01,8,308,True,True,None,None,6,0.32,145,200834,None,,1,-1,4,-4,168.3,135,33,192,10.11,None,,3,2,6.0,6.0,3,1.39,0.07,1.99,0.1,0.60,29.64,1.56,0.03,Nordi,6.0,16,5,20,1.05,1,False,71.3,91,23,694,False,439.4,38,16,1710,,None,44,514,105,p200834,1,0,None,0,,200834.jpg,4.8,21,9,82,0,73,False,0,0.0,[],Mukiele,9.9,44,14,False,None,19,1.0,a,47,17,56,2025-08-17,105.0,181,41,92,1634805,102802,461971,14563,1.4,20.9,Mukiele,3
0,2000-07-18,0,145,True,True,None,None,2,0.19,44,247955,None,,0,0,0,0,63.6,273,86,64,5.94,None,,0,2,2.8,2.8,1,0.42,0.04,0.79,0.07,0.37,20.56,1.91,0.03,Lutsharel,2.8,138,53,14,1.3,0,False,25.4,300,99,724,False,156.2,245,99,970,,None,45,413,82,p247955,0,0,None,0,,247955.jpg,1.9,323,126,43,0,152,False,0,0.0,[],Geertruida,0.0,583,212,False,None,10,0.93,a,20,17,56,2025-09-01,34.0,313,97,32,7089,277,4133,213,0.6,7.1,Geertruida,0
1,2002-02-01,4,140,True,True,100,100,3,0.39,7,441264,None,,0,0,0,0,46.3,311,34,31,4.0,None,,0,4,2.8,2.8,2,0.15,0.02,1.85,0.24,1.70,14.11,1.82,0.22,Brian,2.8,146,17,8,1.03,3,False,35.5,251,29,730,False,144.4,258,21,698,,2026-01-02T00:30:12.435254Z,55,146,35,p441264,0,0,None,0,,441264.jpg,2.5,249,24,20,0,152,False,0,0.0,[],Brobbey,0.4,272,42,False,None,7,0.9,a,4,17,56,2025-09-01,173.0,109,30,40,90530,7534,49238,3735,0.5,7.3,Brobbey,1
1,1995-09-06,1,114,True,True,75,0,3,0.44,11,110504,None,,0,0,0,0,108.1,194,129,40,5.93,None,,0,3,0.4,0.0,0,0.25,0.04,0.73,0.11,0.48,8.99,1.33,0.07,Bertrand,0.5,340,152,9,1.33,1,False,35.9,248,125,735,False,115.6,291,130,607,Knock - 75% chance of playing,2026-01-11T22:30:11.088165Z,55,136,85,p110504,0,0,None,0,,110504.jpg,2.8,218,95,18,0,35,False,0,0.0,[],Traoré,0.0,619,243,False,None,9,1.33,d,11,17,56,2025-09-01,135.0,144,84,28,13356,60,12097,138,0.1,5.1,Traoré,1
0,2006-06-26,0,0,True,True,None,None,0,0,0,232356,None,,0,0,0,0,0.0,543,208,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jenson,0.0,479,184,0,0,0,False,0.0,551,207,774,False,0.0,548,207,0,,None,40,656,166,p232356,0,0,None,0,,232356.jpg,0.0,559,208,0,0,241,False,0,0,[],Jones,0.0,744,253,False,None,0,0,a,0,17,56,2025-08-24,0.0,506,201,0,360,72,95,26,0.0,0.0,Jenson Jones,0
0,2005-06-11,0,0,True,True,None,None,0,0,0,604211,None,,0,0,0,0,0.0,708,296,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tymur,0.0,665,266,0,0,0,False,0.0,713,296,775,False,0.0,713,296,0,,None,45,482,296,p604211,0,0,None,0,,604211.jpg,0.0,714,297,0,0,225,False,0,0,[],Tutierov,0.0,783,345,False,None,0,0,a,0,17,56,2024-08-30,0.0,692,291,0,154,27,64,21,0.0,0.0,Tutierov,0
0,1996-10-07,6,333,True,True,None,None,7,0.33,28,184254,None,,0,0,-2,2,0.1,464,14,0,0.0,None,,0,1,3.0,3.0,1,0.02,0.0,0.02,0.0,0.00,26.57,1.27,0.0,Guglielmo,3.0,128,11,27,1.29,0,False,47.5,184,8,565,False,474.0,27,7,1890,,None,48,348,14,p184254,0,0,None,0,,184254.jpg,3.6,110,13,176,0,106,False,55,2.62,[],Vicario,6.9,59,9,False,None,21,1.0,a,0,18,6,2023-07-01,0.0,715,78,75,1309746,10054,1210757,15817,0.6,15.6,Vicario,1
0,1999-01-08,0,0,True,True,None,None,0,0,0,214572,None,,0,0,-1,1,0.0,502,31,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Brandon,0.0,439,39,0,0,0,False,0.0,512,44,566,False,0.0,509,44,0,,None,39,729,76,p214572,0,0,None,0,,214572.jpg,0.0,519,44,0,0,241,False,0,0,[],Austin,0.3,307,42,False,None,0,0,a,0,18,6,2017-07-22,0.0,463,16,0,19751,168,21644,366,0.0,0.0,Austin,0
0,2003-03-13,0,0,True,True,None,None,0,0,0,485055,None,,0,0,-1,1,0.0,512,38,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Antonín,0.0,449,46,0,0,0,False,0.0,522,51,567,False,0.0,519,51,0,,None,39,745,83,p485055,0,0,None,0,,485055.jpg,0.0,529,51,0,0,57,False,0,0,[],Kinský,1.7,146,19,False,None,0,0,a,0,18,6,2025-01-05,0.0,473,23,0,121671,712,158176,2164,0.0,0.0,Kinsky,0
2,1999-09-13,4,314,True,True,None,None,7,0.37,89,441164,3,,0,0,-3,3,423.6,21,1,129,6.89,2,,2,2,3.5,3.5,0,2.31,0.12,2.66,0.14,0.35,22.06,1.18,0.02,Pedro,3.5,94,35,21,1.12,0,False,86.0,57,7,568,False,363.2,77,34,1685,,None,52,215,31,p441164,0,0,None,0,,441164.jpg,3.5,121,46,83,0,200,False,0,0.0,[],Porro Sauceda,12.6,31,10,False,None,19,1.01,a,40,18,6,2023-07-01,71.0,246,68,74,1398338,18347,2526097,28326,0.7,14.2,Pedro Porro,5
1,1998-04-27,8,265,True,True,100,100,5,0.31,112,221632,None,,0,0,0,0,97.0,211,56,156,9.64,None,,2,2,2.5,2.5,3,1.05,0.06,2.12,0.13,1.07,20.38,1.26,0.07,Cristian,2.5,166,62,21,1.3,2,False,67.3,101,29,569,False,426.2,43,19,1457,,2025-12-20T23:00:11.705207Z,50,251,39,p221632,0,0,None,0,,221632.jpg,4.3,48,23,65,1,10,False,0,0.0,[],Romero,3.7,91,35,False,None,16,0.99,a,44,18,6,2022-08-30,150.0,126,22,73,879690,9494,977833,6266,0.5,14.6,Romero,7
0,1998-09-19,1,106,True,True,None,None,2,0.31,75,135720,None,,0,0,-3,3,7.1,410,150,86,13.32,None,,0,2,1.2,1.2,0,0.16,0.02,0.19,0.02,0.03,9.30,1.44,0.0,Kevin,1.2,261,97,10,1.55,0,False,19.1,333,112,570,False,175.2,225,91,581,,None,42,617,143,p135720,0,0,None,0,,135720.jpg,2.2,282,109,25,0,14,False,0,0.0,[],Danso,0.1,421,157,False,None,7,1.08,a,11,18,6,2025-07-01,8.0,376,137,26,16015,185,27529,310,0.3,6.2,Danso,4
0,1993-04-24,1,30,True,True,100,100,0,0.0,9,115556,None,,0,0,-2,2,18.2,368,133,13,9.92,None,,0,2,1.7,1.7,0,0.07,0.05,0.56,0.42,0.49,0.78,0.59,0.37,Ben,1.7,230,89,2,1.53,1,False,13.5,363,129,571,False,64.8,355,134,118,,2025-10-14T13:00:06.756853Z,43,561,124,p115556,0,0,None,0,,115556.jpg,5.0,17,7,3,0,244,False,0,0.0,[],Davies,0.1,504,182,False,None,1,0.76,a,4,18,6,2014-07-23,52.0,281,85,10,4156,177,10352,143,0.4,2.3,Davies,0
0,2002-02-03,0,2,True,True,100,100,0,0.0,1,493125,None,,0,0,0,0,0.3,455,167,1,18.0,None,,0,2,0.2,0.2,0,0.00,0.0,0.06,1.08,0.06,0.06,1.08,1.08,Radu,0.2,382,140,0,0.0,0,False,0.4,468,167,572,False,0.0,677,251,5,,2025-07-21T10:00:05.088977Z,45,436,88,p493125,0,0,None,0,,493125.jpg,1.0,445,164,1,0,177,False,0,0.0,[],Drăgușin,0.0,714,243,False,None,0,0.0,a,0,18,6,2024-01-11,4.0,402,150,1,909,62,899,42,0.0,0.2,Dragusin,0
0,2000-08-09,1,199,True,True,None,None,7,0.47,45,232859,None,,0,0,-2,2,121.7,181,44,69,4.62,None,,0,2,2.7,2.7,1,0.65,0.04,1.24,0.08,0.59,19.79,1.32,0.04,Djed,2.7,150,57,18,1.2,0,False,36.6,243,81,573,False,168.8,233,96,1345,,None,43,570,130,p232859,0,0,None,0,,232859.jpg,2.9,198,79,67,0,241,False,0,0.0,[],Spence,1.2,171,68,False,None,16,1.07,a,24,18,6,2022-07-19,77.0,234,63,53,287212,1885,318804,3126,0.6,12.3,Spence,2
1,2002-11-28,0,58,True,True,100,75,0,0.0,18,487053,None,,0,0,-2,2,98.3,210,55,30,4.46,None,,0,2,0.0,0.0,0,0.32,0.05,0.42,0.06,0.10,10.36,1.54,0.01,Destiny,0.0,553,232,13,1.93,0,False,27.4,292,96,574,False,119.0,284,108,605,,2026-01-05T18:30:09.905036Z,43,579,137,p487053,0,0,None,0,,487053.jpg,1.3,405,150,38,0,106,False,0,0.0,[],Udogie,0.3,309,114,False,None,6,0.89,a,12,18,6,2022-08-16,57.0,274,82,13,46414,124,108429,291,0.0,3.0,Udogie,1
1,2001-04-19,10,319,True,True,None,None,7,0.35,105,491279,None,,1,-1,1,-1,72.2,256,76,127,6.39,None,,3,2,4.2,4.2,0,0.31,0.02,2.72,0.14,2.41,24.53,1.23,0.12,Micky,4.2,56,18,25,1.26,3,False,66.2,106,33,575,False,417.6,48,22,1789,,None,46,389,70,p491279,0,0,None,0,,491279.jpg,4.5,41,18,73,0,152,False,0,0.0,[],van de Ven,28.0,10,3,False,None,20,1.01,a,22,18,6,2023-08-08,172.0,111,17,89,3174051,77803,2953083,54580,0.9,19.3,Van de Ven,5
0,2005-06-26,0,0,False,True,0,0,0,0,0,548308,None,,0,0,0,0,0.0,568,220,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ashley,0.0,506,198,0,0,0,False,0.0,576,219,576,False,0.0,573,219,0,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,686,183,p548308,0,0,None,0,,548308.jpg,0.0,584,220,0,0,241,False,0,0,[],Phillips,0.0,702,241,False,None,0,0,u,0,18,6,2023-08-05,0.0,532,214,0,0,0,1953,7,0.0,0.0,Phillips,0
0,2004-09-04,0,0,False,True,0,0,0,0,0,553299,None,,0,0,0,0,0.0,570,221,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Takai,0.0,508,199,0,0,0,False,0.0,578,220,577,False,0.0,575,220,0,has joined Borussia Mönchengladbach on loan for the rest of the season.,2026-01-02T18:40:16.158468Z,40,688,184,p553299,0,0,None,0,,553299.jpg,0.0,586,221,0,0,108,False,0,0,[],Kōta,0.0,582,211,False,None,0,0,u,0,18,6,2025-07-08,0.0,534,215,0,1005,0,8710,74,0.0,0.0,Takai,0
0,2007-02-24,0,0,False,True,0,0,0,0,0,610799,None,,0,0,-1,1,0.0,527,201,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luka,0.0,464,176,0,0,0,False,0.0,537,200,578,False,0.0,534,200,0,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711Z,39,762,229,p610799,0,0,None,0,,610799.jpg,0.0,544,200,0,0,97,False,0,0,[],Vušković,0.3,297,111,False,None,0,0,u,0,18,6,2025-06-01,0.0,489,193,0,7334,0,90247,230,0.0,0.0,Vuskovic,0
0,1992-07-08,0,0,False,True,0,0,0,0,0,85971,None,,0,0,0,0,0.0,795,356,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Son,0.0,794,355,0,0,0,False,0.0,795,356,579,False,0.0,795,356,0,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,85,11,6,p85971,0,0,None,0,,85971.jpg,0.0,795,356,0,0,114,False,0,0,[],Heung-min,0.1,437,147,False,None,0,0,u,0,18,6,2015-08-28,0.0,795,356,0,0,0,25322,30,0.0,0.0,Son,0
0,1996-11-23,0,0,True,True,0,0,0,0,0,172780,None,,0,0,-2,2,0.0,792,353,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,788,352,0,0,0,False,0.0,792,353,581,False,0.0,792,353,0,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,68,44,27,p172780,0,0,None,0,,172780.jpg,0.0,792,353,0,0,241,False,0,0,[],Maddison,0.1,438,148,False,None,0,0,i,0,18,6,2023-06-28,0.0,792,353,0,1432,30,23325,59,0.0,0.0,Maddison,0
6,2000-08-02,7,257,True,True,0,25,7,0.41,9,460842,2,,0,0,-1,1,413.8,25,24,133,7.8,1,,2,3,0.0,0.4,0,2.41,0.14,4.33,0.25,1.92,22.74,1.33,0.11,Mohammed,1.7,237,102,20,1.17,2,False,104.7,35,27,582,False,333.4,99,32,1535,Thigh injury - Expected back 11 Apr,2026-01-04T21:30:13.237860Z,64,61,39,p460842,0,0,None,0,,460842.jpg,3.9,86,40,95,0,81,False,0,0.0,[],Kudus,11.8,37,14,False,None,19,1.11,i,29,18,6,2025-07-10,302.0,46,28,75,3262696,145,4914551,119914,0.3,11.7,Kudus,3
